id,second_annotator_comment,annotation,aspect_available_without_judgement,text
9701339c-9bde-49e1-9121-b1dcab82e8a0,,,,Der Grund meiner Bewertung.
209bec48-a8a8-4b56-a61e-9987540dac29,,,,"Am wichtigsten war die Frage, ob wir in einer Stunde wieder weg sind."
f6a5019c-3d78-484c-bbf6-6444960f4dc8,,"('FOOD', 'POSITIVE', 'Essen')
",,Essen war lecker.
8d1ff566-e90b-4a49-b6ff-f2426d3da17b,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,"Exzellente Bedienung, der verdient ’ne Lohnerhöhung!"
87e0ead0-28c4-4ca0-ad9e-298972a743a0,,"('FOOD', 'NEGATIVE', 'Gericht')
",,Zum ersten Male in meinem Leben habe ich in einer Gaststätte ein serviertes Gericht zurückgehen lassen.
b85f303d-3a9e-4c20-aade-95defdcabbbc,,"('PRICE', 'POSITIVE', '60€')
",,Für ( was wir zu diesem Zeitpunkt dachten) 60€ doch sehr überschaubar.
1d83e0f4-7557-4642-b16e-f127f4277d56,,,✅,Beim servieren wurde die Sauce verschüttet.
a9ed78ad-fc78-4ec0-8a2e-9c290140517e,,"('FOOD', 'POSITIVE', 'Essen')
",,Sehr leckeres Essen.
78507059-9485-47c2-9dac-e05a9cb31a49,,"('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'POSITIVE', 'Kellnerin')
('FOOD', 'POSITIVE', 'Bier')
",,Location wunderbar Essen war exzellent Die Kellnerin war super nett freundlichen und hat uns gut beraten Bier war auch super
4085b72e-3fb6-4fb4-9e39-9d566d496d7d,,,✅,"Kommentar vom Service: Entschuldigung, da muss die Küche mehr aufpassen!"
5b6d3349-c321-40d9-8d43-f75a614ec971,,"('FOOD', 'NEGATIVE', 'NULL')
",,Ungenießbar (LOC).
9ca79f01-a03a-4864-adc6-4f3b72632edc,,,,Wir sind Leipziger und kommen seit Jahren zum Mittagessen in den LOC.
caaae09d-0c87-4d88-b111-99a5f03a8261,,,,Ich möchts nicht missen!
beb3797e-3182-4a95-856b-88fb40b026a4,,,,Wiederholungstäter!
084730f4-3526-498b-adbc-8704843994c6,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"!Das Gericht Brauhaus - LOC kann ich ganz und gar nicht empfehlen.Keinerlei Würzung, sehr totgebratenes, festes Schweinefleisch in Kartoffel Zwiebel und Eiermix.Der dazugerechnet Salat war bis zu dem Zeitpunkt in Ordnung, bis weiter unten dann ein matschiger Kartoffelsalat auftauchte.Ich habe beim Geröstl nach der Hälfte kapituliert und beim Salat war dann Schluss, als der Kartoffelmatsch auftauchte.Leider kann ich hier nur abraten.Bedienung war freundlich aber die Küche ist unterirdisch - sorry"
768e1480-94c5-47f2-8089-91cf75d078c5,,"('FOOD', 'NEGATIVE', 'NULL')
",,"Eigentlich gibt es ja auch vernünftige Fertigprodukte, aber hier wird vermutlich nur die minderwertigste Qualität serviert."
fb314fca-158a-4ab0-a13d-11229764321e,,"('SERVICE', 'NEGATIVE', 'NULL')
",,"Zuerst vergaß er den Namen des Weins, dann schenkte er so schwungvoll ein, dass wir an Dinner for one denken mussten: jedes Mal gingen Tropfen daneben."
b7201abd-e4e1-47e6-b750-5d92e2af7236,,"('FOOD', 'NEGATIVE', 'Lachs')
",,Der Lachs hätte etwas glasiger sein können.
d669ff59-b79b-4888-888f-029b42fcf122,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Sehr schön .
76a120fb-b9f6-4ec1-be4c-1fabe0d15bb9,,"('FOOD', 'NEGATIVE', 'Knödel')
('FOOD', 'NEGATIVE', 'Sauce')
('FOOD', 'NEGATIVE', 'Garnelen Salat,')
('FOOD', 'NEGATIVE', 'Käsespätzle')
",,"Knödel und Sauce sind sehr schlecht, genauso wie der überteuerte Garnelen Salat, keine Raffinesse, wirklich das billigste vom billigsten und die Käsespätzle haben wirklich nichts mit echten Käsespätzle zutun!"
a20a5785-f1cd-4116-83f7-f8c4dbb70330,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Eher eine Schleimspeise als ein Nudelgericht.Service?
533d1745-e393-44ca-a35c-303c036999bd,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Reservierungen dafür sind Sonntags nur im Slot 0900-1100 und 1100-1300 möglich, muss man wollen, ist aber aus Restaurant Sicht nachvollziehbar.Mein Helgoland Frühstück war guter Durchschnitt."
571df0d8-8903-48ba-a654-6efa5066281e,,,,"Wir waren gegen 20.00 Uhr dort, das ist wohl die Rush-hour des Tages."
f6cc4c0b-5ed5-4132-a90f-1393a8f00ab2,,,,Auch das LOC war perfekt harmonisch abgestimmt.
ba0b1ef8-2e18-4722-9e5a-56e7da196053,,,✅,Rein in die Friteuse und ab auf den Teller mit halbwarmen Pommes.
365c223a-1953-4082-9920-9326c7c74d09,,"('SERVICE', 'NEGATIVE', 'NULL')
",,30 Minuten oder länger zu warten geht es nicht.
9946c61b-c82f-4893-9280-115527a94d8e,,,,Dafür wurde am Nebentisch ein Hauptgang gleichzeitig mit der Vorspeise serviert.
4822c269-c845-4d71-908e-b7ac837b6acb,,"('FOOD', 'POSITIVE', 'Pancakes')
('FOOD', 'POSITIVE', 'Brot')
('FOOD', 'POSITIVE', 'Brötchen')
('FOOD', 'POSITIVE', 'Kuchen')
('FOOD', 'POSITIVE', 'Müsli')
('FOOD', 'POSITIVE', 'Joghurt')
('FOOD', 'POSITIVE', 'Säfte')
('FOOD', 'POSITIVE', 'Tee')
('FOOD', 'POSITIVE', 'Kaffee')
('FOOD', 'POSITIVE', 'Wurst')
('FOOD', 'POSITIVE', 'Käse')
('FOOD', 'POSITIVE', 'Mett')
('FOOD', 'POSITIVE', 'Eier')
('FOOD', 'POSITIVE', 'Bacon')
('FOOD', 'POSITIVE', 'Würstchen')
('AMBIENCE', 'POSITIVE', 'Platz an der LOC')
",,"Pancakes, Brot, Brötchen, Kuchen, Müsli, Joghurt, Säfte, Tee, Kaffee, Wurst, Käse, Mett, Eier, Bacon, Würstchen usw. Einfach klasse und wenn man einen Platz an der LOC bekommt, umso schöner."
bd13811e-3073-4a97-84ee-3398b2d1000e,,"('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'POSITIVE', 'Personal')
",,Das Essen schmeckte wirklich herrvorragend und das Personal war sehr aufmerksam und freundlich.
ac4c1af8-9c2f-4272-9c07-bdfc1fb926a3,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Nachdem wir gezeigt haben dass sogar die Zutaten ganz anders als bestellt waren, hat sie uns das richtige Gericht gegeben.Das schlimmste aber, die beim Bezahlen hat und die Kellnerin die Summe 139,90 Euro gennant und durch das Gerät gezeigt, ohne die Quittung zu zeigen."
46e624f3-c62c-4237-9651-5fb223b031a5,,"('FOOD', 'NEGATIVE', 'Brot')
",,Das Brot war total altbacken und überhaupt nicht frisch.
777d577a-d20b-4b94-8ee1-fb59f86689bd,,,✅,"Wir mussten den nach eigenen Aussagen sehr professionellen Kellner darauf hinweisen, dass da unser Kuchen steht, nun seit 5 Min."
9ea0cd25-b75e-4f53-8439-a83360c0d96a,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,"Es heisst ""Hier muss man gewesen sein "", wir sagen: stimmt."
c86fd5df-5ac9-433f-bb5c-62a26e35177e,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,"Im ganzen, gerne wieder!"
6586b4f2-5358-4d51-b82e-3f1ccd154a7c,,"('FOOD', 'NEGATIVE', 'Apfelwein')
",,Der Apfelwein hat besch...gemeckt.
04ed7849-de8a-42ea-8fc2-fdd0a5291ddf,,"('FOOD', 'NEGATIVE', 'Starter')
('FOOD', 'NEGATIVE', 'Scheiben Brot')
('FOOD', 'NEGATIVE', 'Aioli')
('PRICE', 'NEGATIVE', 'Starter')
('PRICE', 'NEGATIVE', 'Scheiben Brot')
('PRICE', 'NEGATIVE', 'Aioli')
",,Auch der Starter mit ein paar Scheiben Brot und Aioli war für 9€ recht dürftig.
1e96204c-58d9-43ce-b0ab-c03cf31a68b7,,,,Traurig für so einen namenstrechtigen Laden
f4d6c6e8-e71f-4fd5-ade5-e70bde4721bc,,"('FOOD', 'CONFLICT', 'Essen')
",,Sehr leckeres Essen jedoch nicht für jeden Geschmack etwas dabei.
33f4d6bb-83c6-4143-9fbf-a2441ef0bc84,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Der Service macht Spaß und man merkt, dass das Personal hier mehr gefunden hat, als nur einen ""Job"".Ich komme gerne immer wieder!Kleiner Tipp: Laden Sie keine Freunde ins Pesas ein."
0d881242-3e28-4d49-863a-49fe9a4649ff,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Unser letzter Besuch dort!
e3ea710d-f49a-4df3-9b6d-c5eb40971818,,"('SERVICE', 'NEGATIVE', 'NULL')
",,"Aber ehrlich: würden sie ein klein wenig schneller arbeiten, wäre die Schlange der Wartenden nicht so lang und vielleicht würden dann auch nicht so Viele auf den Imbisswagen aufmerksam."
d30981c1-562f-41a2-96a0-730f783fa742,,"('FOOD', 'NEGATIVE', 'NULL')
('FOOD', 'POSITIVE', 'Essen')
('FOOD', 'NEGATIVE', 'hähnchen')
",,Das Essen war bei mir sehr gut aber mein Sohn hatte ein kaltes lauwarmes hähnchen und der Rest war einfach nur kalt.
0af15454-6a10-46c4-88ac-1187a72e2402,,,✅,Man entschuldigte sich aber und der Geschmack hat alles wett gemacht.
db281b7a-ae66-4124-b851-90040931d5fd,,,,Habe den Fehler selber gemacht.
8fa1d11f-b85c-4307-a412-3b81e50148cd,,"('SERVICE', 'NEGATIVE', 'Personals')
",,"Keiner hatte den Anstand uns zu informieren, ebenfalls mit uns wartete eine Familie auf eine kleine Aufmerksamkeit seitens des Personals."
026d1295-9164-4913-9f7e-d7d3639e4298,,"('FOOD', 'NEGATIVE', 'Essens')
",,Das reißt dann auch die gute Qualität des Essens nicht mehr raus.
a905b4aa-f45f-4ff6-aada-ab3011967141,,"('SERVICE', 'POSITIVE', 'Bedingung')
",,Die Bedingung anfangs sehr freundlich.
de12df15-d994-4ece-967b-b6bbb77ee90c,,"('FOOD', 'POSITIVE', 'NULL')
",,Man kann hier gut Essen!
8442cb6d-8c37-4a13-8061-dcacbf2d0e22,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
('AMBIENCE', 'POSITIVE', 'Ambiente')
('SERVICE', 'POSITIVE', 'Bedienung')
('FOOD', 'POSITIVE', 'Essen')
",,"Sehr schönes Ambiente, super nette Bedienung und das Essen-ein Genus 👌Sehr empfehlenswert Wir kommen bei Gelegenheit auf jeden Fall wieder"
cf2d3782-b6ad-4efb-bdaf-f2c5b0e8ae08,,,✅,Das Deli/ RESTAURANT_NAME war heute Ziel um zu speisen.
c1531eed-3820-44e7-a0a3-96895fff34da,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Außerdem wollten wir erst „nur“ etwas trinken, dass war nicht so nach deren Vorstellung.Essen war leider auch nicht so der burner…Es wurde explizit nach Trinkgeld bei dem „schlechten“ Service gefragt."
29168a80-cea1-4b57-b131-aad06cdf8450,,,✅,Ich hatte Schweinefilet mit Kartoffelgratin und Zuccinigemüse bestellt.
5e2aa4bb-3517-40e2-b51c-ba251809b524,,,✅,Mittagessen während des LOC.
b718d550-670b-498b-9fc3-e435e242e36a,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Gerne wieder!
5e3a54ae-376c-4bd8-98e2-1a2e9aaefce3,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"!Für die Qualität viel, viel zu teuer.Nicht zu empfehlen, wir gehen nicht mehr dort hin."
a686ab71-4514-424e-a632-d34c38cade49,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'Wagner')
",,Nie mehr wieder Wagner.
5550e194-a42b-4558-b32f-c318e99b88fe,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Schade für die ehemalige Perle im LOC.
13ff04d5-9631-4f71-a8d9-e61be9959b7f,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
",,Kann das Restaurant empfehlen!
7102f4dc-6438-44ee-b3d7-cb841a21f259,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Die Qualität der Speisen ist Top.Die Teller sind schön, ohne „Schnickschnack „ angerichtet."
27ebf364-d50b-42a0-b341-35c90d5f4557,,,,Das hat leider nichts mit dem Humor von den gängigen LOC zu tun.
2c3a6b78-9f45-4404-a424-8a773cd43cc5,,,✅,Schlussendlich kam der Kellner dann und nahm die 4€ runter.
c78af9ce-fa04-44c7-a776-7b9889929305,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Die Pasta ist tatsächlich hausgemacht, aber leider war es das dann auch… Der als Lieblingswein angepriesen Pinot Grigio ist leider nur durchschnittlich, aber über Geschmack lässt sich ja eh immer streiten 😉Die Vorspeisenplatte für Zwei war überschaubar, jedoch mit leckeren Feinheiten bestückt.Und dann kamen die Nudeln… Hausgemacht ja, aber völlig ohne Geschmack in einer nichtssagenden Tomatensauce mit drei kleinen Schälchen Parmesan, Rucola und einer getrockneten Tomate ( die war das Beste am Essen ) …."
5e20b910-d81b-498a-ace1-153a97b5013e,,"('AMBIENCE', 'POSITIVE', 'Location')
",,Ansonsten eine schöne Location.
4f51adf4-7ecd-4f27-9110-93ada6b33650,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen war sehr lecker.
79b89a6f-2211-4db3-9d5d-d907fa70cd48,,,,Wir sind gegangen.
e384290f-88ce-4824-a2c0-0a272429756f,,"('FOOD', 'NEGATIVE', 'Senf')
",,Der Senf schmeckte wie billigste Industrie.
49771740-70f4-448a-8514-43bdb40bd86d,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Auf der Terrasse kann man gut sitzen und hat einen schönen Blick auf den Hafen.Abends haben wir das Lokal nochmal aufgesucht, es ist sinnvoll zu reservieren."
9f5d6576-3eec-4294-bf7e-49dc1eb1cc7d,,"('FOOD', 'POSITIVE', 'NULL')
('SERVICE', 'NEGATIVE', 'Service')
('AMBIENCE', 'POSITIVE', 'Umgebung')
",,"Während der Service manchmal etwas verbessert werden könnte, ist es dennoch eine gute Wahl für Steakliebhaber, die eine gemütliche und herzliche Umgebung suchen."
20f0e774-dd9b-44a5-b2ff-a189c8d00654,,"('SERVICE', 'POSITIVE', 'Personal')
",,Sehr lecker und sehr freundliches Personal!
8f0ca82f-5a8c-488d-b9fe-1474c4761993,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Versagt auf GANZER Linie!Bei vorherigem Aufenthalt Essen I.O.
44000794-ec97-4a66-a396-8e6928242c1d,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Leider geht es immer weiter bergab mit allem!
327f872c-e584-4a37-8c49-2f85184e4451,,"('FOOD', 'NEGATIVE', 'NULL')
",,Enttäuschend war für uns alle die Essensqualität.
4fd06ac3-c442-42b7-a68c-65279fae2376,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Die Bedienung ist aufmerksam, nicht aufdringlich.Der lärmpegel allerdings sehr hoch.Alles n allem ."
aebd3fc8-fab0-495b-91e2-3dc8b14ad868,,,✅,LOC und LOC sind hausgemacht und schmecken noch wie bei Mutter.
7feda7f1-64ae-45b0-a824-58f568740872,,,✅,Kein Weichkäse.
f9a6f608-b0ed-4624-afdf-4d452763038a,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Einziger Lichtblick waren das Bier und die rustikale Einrichtung.Ich empfand den aus der offenen Küche in den Gastraum wabernden Dunst als ausgesprochen unangenehm.
aec7981f-cde4-420f-889b-f6ecbc635427,,"('FOOD', 'NEGATIVE', 'Fleisch')
",,"Die Gerichte sind immer noch recht groß, aber am Fleisch wird gespart."
614624c7-6958-4194-b7b0-1b84f7d420da,,,,"Am Sonntag allerdings, sollte man sich den Besuch schenken."
806b7aab-d5ed-49e1-966e-95eb285bf39e,,,,"PS vom Chef: Mensch, war des geil!"
577e10a4-57f8-4928-99cd-40c5d367dc47,,,,"Diese ""Menschlichkeit"" gilt also für neue Gäste, für bereits abkassierte, deren Zeche 120 EUR betrug, aber etwa nicht?"
681f134f-c193-4602-a6bd-5d081c337401,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Wir waren absolut enttäuscht.
877ef281-a902-44d2-9139-d57b452768cc,,,,Eine absolute frechheit so etwas als Klassiker anzubieten.
2d9ca216-b863-4d4c-a635-0f8bda4fb30a,,"('FOOD', 'NEGATIVE', 'Speck')
",,"Leider war der Speck nicht wie angekündigt knusprig, sondern wurde eher in der Sauce gebraten."
084a127e-a5f1-4b9a-a4cd-3dfbbb60b823,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Die Schweinshaxe war wie pulled pork - der Knochen konnte einfach so rausgezogen werden, das Fleisch konnte man sogar mit der stumpfen Seite des Messers teilen.Eine absolute Empfehlung in LOC."
e6e86226-9ec0-4d8a-90ea-9bbb2d43b8aa,,,,Beim LOC um die Ecke erlebten wir genau das Gegenteil!
8c8fdfa5-aa46-4867-9b2c-bd76e16a2b15,,,,Aber so wie hier alle drauf sind - das geht gar nicht.
fbf86636-704f-4552-a936-99fbe5fa14d2,,"('FOOD', 'NEGATIVE', 'Beilagen')
('FOOD', 'NEGATIVE', 'Kartoffelbrei mit Trüffel')
('FOOD', 'NEGATIVE', 'Knoblauch')
",,"Die Beilagen waren auch wieder echt öde, aber vielleicht auch die falsche Wahl (Kartoffelbrei mit Trüffel bzw. Knoblauch)."
a85e03b4-540a-4b30-87e2-1ccdc4290ca6,,"('FOOD', 'POSITIVE', 'NULL')
",,Wir waren zu zweit an einem Montag Abend dort und haben sehr fein gegessen.
ea0a10a4-6377-4303-b33d-12b7daff6860,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Wir waren durchweg alle zufrieden.
7f1f571d-2e00-4f22-8fa9-87c0a371e489,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Zu diesem Zeitpunkt waren fast alle Tische im Garten unbesetzt.Nachdem wir dem Kellner mitgeteilt hatten, dass wir bereits gesättigt sind und lediglich etwas trinken wollen, wurden wir in den Innenbereich verwiesen, und der Kellner teilte uns mit, dass im LOC alle Plätze nur für Essensgäste freigehalten werden und dass erfahrungsgemäß ab 20 Uhr alle Außenplätze belegt sind, dabei wollten wir überhaupt nicht länger als 1 - 2 Stunden bleiben.Da wir bei 28 Grad Außentemperatur und einem fast vollständig leerstehenden Garten nicht im Innenraum Platz nehmen wollten, haben wir uns wieder verabschiedet und sind in die direkt gegenüberliegende Apfelweinwirtschaft „LOC“ gegangen, wo wir ausgesprochen freundlich bedient wurden.Unser Fazit: nie wieder „RESTAURANT_NAME“!"
b2ed9de1-a492-4e1b-94af-1fc175379de0,,,✅,"Nachdem der Haxenbauer geschlossen hat, dachten wir (Frau und Ich) eine Schweinshaxe mit Knödel im LOC zu essen, nachdem ja dort der Absatz bestimmt hoch ist."
5471284d-3584-4c4f-ad68-fe5577830373,,,✅,Wir waren am dritten Advent mit vier Personen zum Essen dort.
2706ac3c-d221-40f9-b559-0e8a7af37ca5,,"('SERVICE', 'POSITIVE', 'Mitarbeiter')
",,Sehr nette Mitarbeiter.
19436ef5-ea79-4911-b7d4-320e6cfb5ff1,,"('FOOD', 'POSITIVE', 'NULL')
",,sehr köstlich.
7c6cb3f2-a787-4b23-bb92-a6b8ea707e57,,,,"absolutes no-go, ausserdem verboten."
2357d941-01b4-4d39-8c40-bd07fbb55c02,,,✅,"Ständig steht jemand da, sobald man mit dem Essen fertig ist, soll man gehen oder noch Getränke für 6 Euro bestellen."
62a1bb47-dab7-44ba-ab5a-4e1cc5903ff6,,,✅,Der absolute Höhepunkt war aber die Schwarzwälder Kirschtorte von Coppenrath um 6 Euro.
3a784ff2-c33f-47e4-b347-25a2035596d3,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Lokal')
",,Wir waren begeistert und können das Lokal absolut weiterempfehlen
9db25c4f-f613-4044-b2d3-b2d7b19091be,,"('FOOD', 'POSITIVE', 'NULL')
('FOOD', 'POSITIVE', 'Essen')
('FOOD', 'POSITIVE', 'Steak')
",,Leckeres Essen mit Steak auf den Punkt gebraten - und auch die Vegetarier kommen auf ihre Kosten.
b2f29727-970d-449d-b9fe-13c5f2c597c5,,"('SERVICE', 'NEGATIVE', 'Rechnung')
",,"Nun ja, darauf hin Rechnung bestellt - was auch ein wenig schwierig war - und zur Konkurrenz auf der anderen Seite gewechselt."
9d17ae9f-3b50-4c73-aff3-e13f74831c81,,,✅,"Hauptspeise, mehr Teig als Fleisch."
388c4868-64da-4913-a79f-923b467421da,,"('FOOD', 'POSITIVE', 'Sambuca')
",✅,"Als Dessert ein sehr gut geschenkter Sambuca (7,50 €) und ein Linie-Aquavit (4,90 €)."
9a6f9e11-6d75-4caa-ae21-5fcf2af37f05,,"('FOOD', 'POSITIVE', 'Getränke')
('SERVICE', 'POSITIVE', 'Service')
",,Gepflegte Getränke und netter Service.
0715c4d2-bb1e-4a0b-8444-99a6d92037bc,,"('PRICE', 'NEGATIVE', 'NULL')
",,"Für meinen Geldbeutel etwas zu teuer, aber wir hatten ja zum Glück einen Gutschein zum Geburtstag geschenkt bekommen."
dcb34cd1-4a17-435e-9b42-20ab25dc628e,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Unverschämt.Die Bedienung war sehr nett, aber das Restaurant ziemlich staubig."
bea50f80-04d6-45fd-9e4b-cde6583de9c7,,,,"Reservieren geht nur von 17:30-19.30 oder von 19.30 - ..wenn man mal also die erste Runde möchte , ist man von einem entspannten Dinner meilenweit entfernt ."
1cbd5fe5-ead0-4a98-8308-313fdc4d4c6a,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Ein wirklich schönes Lokal, der Karte nach etwas hochwertige Küche.Schade, der Service hatte wohl keine Lust zu arbeiten.Sehr resigniert, keine Nachfrage ob alles ok ist oder ob das Essen geschmeckt hat.Lein Lächeln im Gesicht.Wir hatten die Hummersuppe mit Krabben.Die Suppe war leider völlig überwürzt.Die Muscheln Cafe de Paris in Öl und Sauce Hollandaise ertränkt (sehr mächtig), Lachs mit Tagliatelle ok, die Nudeln jedoch leider zu trocken, da nur ein winziger Kleks Sauße zu finden war.Für den Preis kann ich mehr erwarten.Schade, es ist ein wirklich schönes und authentisches Lokal."
288b8ba3-85c4-41f5-95c5-a92879125da6,,"('FOOD', 'POSITIVE', 'Carpaccio')
",,Das Carpaccio war sehr lecker.
f34ae5e5-0e36-4f91-b35f-0f9dfe15457d,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Abgesehen davon, dass dieses bayerische Wirtshaus mit viel Sinn für Tradition renoviert wurde, bietet auch die Küche lange Bewährtes in sehr guter Qualität.So sucht etwa die Sauce zum Schweinsbraten ihresgleichen und hat nichts gemeinsam mit den andernorts häufig aus Tüten zusammengerührten, klebrigen Pampen.Das Servicepersonal versteht sein Fach und ist durchweg freundlich, die hauseigenen Biere zu Recht weithin berühmt und die Preise für das Gebotene absolut angemessen.Wer bayerische Gastlichkeit sucht und nicht auf vegane Ernährung pocht, ist hier bestens aufgehoben.Ois dann und an Guat'n"
2648269d-4090-46fe-a805-fd1c1d2c21d6,,,✅,So ein szeak bekomme ich in vielen Restaurants.
1b56ab69-175e-4698-958a-d42347db630e,,,,"Jemand ist dort nicht mal in der Lage, die bereitgestellte Zeitung richtig herum in den LOC einzuspannen."
e757f3fe-0cfd-4a4d-ab6e-5642d748290e,,,,Wir waren schon in anderen Hard Rock Cafés.
dd4fbcb3-6bce-4c79-a2aa-e16ad0ca1989,,"('FOOD', 'POSITIVE', 'NULL')
('FOOD', 'POSITIVE', 'Essen')
",✅,"Wir Waren wieder gerne bei euch zum Essen, wie Erwartet war der Besuch im RESTAURANT_NAME eine Gaumenfreude."
7e834eda-6a2e-42a9-8d02-cbeb9e40aa73,,,,ABSOLUTER Wahnsinn!
81a2ac4a-1bf0-4079-97d9-bea660823ac9,,"('SERVICE', 'NEGATIVE', 'Servicewüste')
",,Dieser Laden macht den Ruhm LOC als Servicewüste allen Ehren.
d2528fe1-3cf1-4b7e-88f3-0d689f4bd98b,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Und eine Unmenge an Eis im Glas obwohl ich extra OHNE Eis bestellt habe.Sorry aber hier werden wir nicht mehr hingehen.
f0663c00-edb9-449e-b2ca-e9f9ffb9c69d,,"('PRICE', 'NEGATIVE', 'Preis')
",,"Preis, 14.90€, fand ich total überzogen."
a1707fba-557a-4658-b019-786f0f60627d,,"('SERVICE', 'NEGATIVE', 'NULL')
('SERVICE', 'POSITIVE', 'Servicekraft')
",,Nach dem Hinweis dazu an die ansonsten sehr aufmerksame Servicekraft wurde lediglich ein Hinweis an die Küche entgegnet.
6b7a4075-b15c-4b13-9882-a3ec94e18a0d,,"('SERVICE', 'POSITIVE', 'Luca')
",,Luca war professionell und sehr freundlich.
ab5d5b44-aa01-471f-9010-ebe9b89f8c81,,,✅,"Das bestellte Knoblauchbrot bestand aus zwei Scheiben Brot, mit etwas Öl beträufelt und kalten Knoblauchstücken übersät."
4761028f-609f-4a8b-86fa-5079c99c1dd8,,"('FOOD', 'NEGATIVE', 'Hackfleischbällchen')
('FOOD', 'NEGATIVE', 'Champions')
",,"ertrank in einer Brühe, die Hackfleischbällchen (9,80) wurden schnell aufgewärmt, die Champions (8,90) waren vor sehr langer Zeit vielleicht mal frisch."
93563110-88c7-4b42-92cd-13815d61cf5a,,"('AMBIENCE', 'NEGATIVE', 'Boden')
",,"Man sollte auf festes Schuhwerk achten, da einen ansonsten bei dem klebenden Boden die selbigen ausgezogen werden."
9c2bb89b-0e82-40cb-984e-641ac109366e,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Würden jederzeit wiederkommen.
6f5c93a6-87bf-4f56-9a41-4babbcb42a34,,,✅,War überrascht über Geschmacksnuancen und über die verschiedenen Anrichtemöglichkeiten.
54943a52-d03f-4aac-8e84-343a95b87452,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Wir werden nie mehr wieder kommen!
6adfa9bd-2629-4c7c-9836-9584abb5dac7,,,,"Das allerdings nehme ich auf die eigene Kappe, hätte ja reingehen können."
822d2fd5-b7d2-4ee8-83fe-79152ae308c7,,"('FOOD', 'NEUTRAL', 'Sauce')
('FOOD', 'NEUTRAL', 'Gemüse')
",,Die Sauce und das Gemüse waren in Ordnung.
87f6649e-aeab-41ee-b8d5-142b004a6a2a,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,Die Bedienung ist flott und umsichtig.
8bd14344-d89f-48be-9deb-c78b2c4a86b4,,,,Das fanden wir sehr aufschlussreich.
f11434cc-c3bc-4deb-be0e-c6d084c3da6d,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Katastrophale Qualität, Service Zumutung einfach Abzocke.Ich weiss nicht, wie so ein Unternehmen hier diese Bewertungen haben kann."
a011b55e-a021-445a-8512-7d1e229e6cd3,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Nie wieder.
b4bd72d0-2130-47a9-8d54-b81a81ddf2be,,"('AMBIENCE', 'POSITIVE', 'Restaurant')
",✅,Sehr schönes und gemütliches Restaurant.
f4908baf-af65-40e4-ab36-2fe07c3a6d9d,,,,Mitten in der LOC und in direkter Nachbarschaft zur LOC befindet sich das urige und traditionsreiche Wirtshaus LOC Bratwurst Glöckl.
