id,second_annotator_comment,annotation,aspect_available_without_judgement,text
0c34a8ee-796b-475c-9e84-79deb2dd07ed,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Gute Auswahl, sehr schön angerichtet und sehr kurze Wartezeiten.Geschmacklich ok, sicher schon besser griechisch gegessen."
e6bd184a-6ba1-40e3-85bd-6e161fa3257f,,"('FOOD', 'POSITIVE', 'Gerichte')
",,"Individuelle Gerichte, liebevoll zubereitet."
6f164c0f-5b1a-45a4-8c6a-c2e29f1a768b,,,,"Wir bestellten, obwohl wir schon ein ungutes Gefühl hatten."
4d9a0ae6-46db-45bb-8ad0-5cfa02b5e91a,,"('SERVICE', 'NEGATIVE', 'Bedienungen')
",,Bedienungen haben den Tisch nach dem Hauptgang ignoriert.
b2ec0493-00e0-43c3-81bc-993df351f352,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Was man bekommt und der Preis passen hier leider nicht mehr.Ansonsten war alles in Ordnung...Wir kommen trotzdem gerne ins Hard Rock, aber die Preise sind echt hoch."
e523c594-1a07-4cba-bb78-64e81f4600e8,,,✅,"Dazu ein Weissbier, ein Schoppen Schwarzriesling und das Ganze 35€ inklusive einem grosszügigen Trinkgeld."
cb55361d-6d6e-4b66-a37f-cd1ef053fcf5,,"('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'POSITIVE', 'Personal')
('AMBIENCE', 'POSITIVE', 'Ambiente')
",,"Tolles Essen, kompetentes Personal und gemütliches Ambiente… Ein gelungener Abend für uns und absolut weiterzuempfehlen!!"
f7bab67c-0a85-4acd-bd4b-82d36c267e90,,,,Nie wieder Hätte doch lieber zum Griechen oder LOC gehen sollen.
d3f3fff7-8066-4f23-8dbc-7605db8a5ef0,,,,Meine Familie besucht das Cafe schon seit 30 Jahren in regelmäßigen (jahrelang 1x wöchentlich) Abständen.
b6865ee3-303a-4946-9318-691341bc1089,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Die ersten Gänge waren sehr überschaubar, ein Schweinenacken im Hauptgang zu geringwertig, der vegetarische Hauptgang auch nicht zum sattwerden.Das Personal sehr freundlich, der Ablauf reibungslos."
064388a4-9f84-4306-8d6f-e13b5ea2646e,,"('FOOD', 'NEUTRAL', 'Speisen')
",,Qualität der Speisen und Optik in Ordnung.
c2c5eb8a-71f9-46c0-bf4c-e251f8bf6ede,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
('SERVICE', 'POSITIVE', 'Bedingungen')
('FOOD', 'POSITIVE', 'Gerichte')
('PRICE', 'POSITIVE', 'Preis Leistung')
",,Schöne Atmosphäre Schnelle und aufmerksame Bedingungen Super lecker und viele verschiedene Gerichte Preis Leistung super
cf294a77-bd91-4e9f-8047-7c6a0a225b6a,,"('FOOD', 'NEGATIVE', 'NULL')
",,"Wir können nur jedem abraten dort essen zu gehen, der sich eine gute Qualität erhofft!"
c77b4822-6b22-49cc-9212-b52f86035f68,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Von uns sicher kein zweites mal und keine Empfehlung
3e464b6b-d65c-4d49-beed-fb4b6115525f,,"('PRICE', 'NEGATIVE', 'Preis/Leistung')
",,Preis/Leistung passt in unseren Augen nicht zusammen.
13ef36f0-ecd6-4d6f-a7d0-eda3ffeafe19,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Nix zu bemängeln.
2733169a-11e3-4b8b-af45-b3a74b120c29,,"('GENERAL-IMPRESSION', 'POSITIVE', 'RESTAURANT_NAME')
",,"Würde RESTAURANT_NAME immer weiter empfehlen und werde auch immer, wenn ich in LOC bin, wieder kommen."
7c6490e7-4ac6-4032-ba05-3602f9d1c947,,,✅,"!Nachdem wir zufällig einen Platz ergattert hatten, mussten wir 20 Minuten beobachten, wie der zugeteilte Kellner alle Tische runderherum bediente, sogar für 1 (!!!)"
8b5be337-a4a1-46dc-b3d8-ade24a8d18f2,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Obwohl man dabei immer nette Leute kennenlernt.Ich denke, dass die lange Schlange vor dem Imbiss eine clevere Marketingstrategie ist."
47017e5d-adec-48d5-ae94-665f159d7dc1,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,Bedienung freundlich und flott.
46b038c5-c65d-42f3-b4c4-be3069aeb7b3,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
",✅,"Das Ambiente passt zu 100 Prozent für einen RESTAURANT_NAME, sehr gemütlich, stilvoll."
4d2b1c34-8e7a-4d19-841b-b39d141fd55e,,"('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'POSITIVE', 'Bedienung')
",,Mega leckeres Essen und super freundliche Bedienung.
fbf43f77-26a3-4b9f-bc3d-acba1a5ee923,,"('SERVICE', 'NEGATIVE', 'NULL')
",,"40 Minuten auf Essen gewartet, nach Nachfrage nochmals 10 Minuten."
56e6a3fe-47c3-43d6-9a70-3cec7f45c1bf,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Beide Male gab es Kohl .Das Essen im Restaurant war gut.
721650d6-e099-4688-8a8f-91d0f952c435,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,War komisch!
f538fd8c-9847-44ef-8d60-d1fa3d753e84,,,,"Am Wochenende ist es empfehlenswert zu reservieren, den Abends wird's voll."
6b588b8d-6208-4783-a048-34c044dcb830,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Wir freuen uns auf ein Wiedersehen!
2ef925e3-d0b9-4141-95cb-a99c2d721ce4,,"('SERVICE', 'NEGATIVE', 'Service')
",,Schlechtester Service ever!
be369b2d-3844-4905-ba23-2dd9d96b0196,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Aber so schlecht haben wir es noch nie in einem Hard Rock gehabt.Bedienung nur englisch (kein Problem aber komisch wenn man in LOC in ein Restaurant geht).
b987afe7-f338-4b01-b58e-53392d13a486,,"('FOOD', 'POSITIVE', 'Essen')
('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,Essen und Atmosphäre waren gut.
849650bd-26a8-4988-a39c-0e96a5d0d418,,"('SERVICE', 'POSITIVE', 'Personal')
",,Personal ist sehr freundlich und aufmerksam.
142fa2f7-d9c5-49f1-ba62-d71e31a240f1,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Und das Essen war super super lecker.Und Sehr schön angerichtet
7ce4e604-760c-4bf9-851a-8e52ddd993f5,,,,Wir waren als Familie im Außenbereich und hatten bestellt.
f55e42f4-3cda-47b8-8d44-87291f359ec5,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Auf das Hauptgericht haben wir nach der Vorspeise fast eine Stunde gewartet.Auch das Essen war diesmal eine total Enttäuschung.
26af9894-6e27-49b5-8541-999e61641847,,"('PRICE', 'NEGATIVE', 'Preis-/Leistung')
",,In Summe Preis-/Leistung aber nicht angemessen.
847661e9-9ab4-4e3b-8e32-590fbcb59bd2,,,✅,"Dadurch werden einem aber auch Getränke, wie bspw."
289f10f0-333d-4917-ab2d-099181b7b265,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Kann nur gutes berichten.
09f9e50c-31cb-4eb3-a477-33d4eb8fe0c6,,"('PRICE', 'NEGATIVE', 'Preis')
",,Der Preis war mit etwas mehr als 50€ pro Person inkl. Wasser und einer halben Flasche Wein schon heftig.
266bc829-28bc-4a5e-9937-b1a29d688fd0,,"('FOOD', 'NEUTRAL', 'Essen')
",,Das Essen kommt im Minutentakt und ist gerade noch mittelmäßig.
c330f406-a2e7-45b0-8768-ab36d4970039,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Leider wurde ich durch die sehr vielen guten Bewertungen hierher gelotst.
e35f57b4-6fce-48d2-a681-ce083e5666fa,,,,Typisch österreichische Restaurants sind bei uns dünn gesät.
226e3795-18c2-4926-b1ab-a6b2aaf29cde,,"('SERVICE', 'POSITIVE', 'Service')
",,Wir werden also schon erwartet und sofort kümmert sich der Service um unser Wohl.
610fc67c-fd13-4dca-a296-7db97d0814e1,,,✅,Der gesamte Teller schwimmt im Bärlauch.
918a5ad1-5388-4752-8d77-47ee3c688bbf,,"('FOOD', 'NEGATIVE', 'NULL')
",,"Letztendlich eine Frechheit, so etwas in einem solchen traditionsreichem Restaurant anzubieten."
3cf1c79e-79b8-4f30-a354-3c2e4f6e8bc4,,"('FOOD', 'NEGATIVE', 'Bier')
",,Das Bier ist selbstgebraut - mein Geschmack ist es nicht.
7351829d-1d04-4836-98b1-33179c3da13d,,,,Auch wird ganz offensichtlich bei den Produkten auf Qualität geachtet.
a9cd7cf5-e675-46f6-bedb-db6fd437da89,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Das Essen war wirklich sehr hochwertig und geschmacklich und optisch toll angerichtet.Zur Krönung bekam unser Hund auch noch einen leckeren Happen aufs Haus und einen Napf zu trinken.Kurz gesagt, wir haben uns echt wohl und gut aufgehoben gefühlt, DANKE dafür !"
adb74fa6-2a7a-46ed-9397-1390c156d792,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Doch ich konnte keine Petersilie finden und die Pizza war so trocken, dass man höchstens die Mitte essen konnte, wenn überhaupt.Der Mitarbeiter behauptete, dass die Pizza so sei, wie sie sein sollte."
f4765bc5-827a-472c-9089-fa58511de40c,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Klos unsauber… einfach einteilen zum Checken, ob sauber… easy!Keiner sollte sich zu schade sein, etwas mehr anzupacken, als wäre es der eigene Laden.Pommes etwas lappig aber gut im Geschmack.Viel Erfolg, weiterhin"
81b135c5-1c7f-4557-8ca0-13eaa12b4cc6,,"('SERVICE', 'POSITIVE', 'NULL')
",,super freundlich und sehr engagiert und auf zack!
813c175c-aef8-4a45-ba12-4f7962d74865,,"('GENERAL-IMPRESSION', 'POSITIVE', 'LOC')
",,Der LOC bekommt von uns eine sehr gute Bewertung.
599b86fb-1402-4dab-92ec-317e388554c0,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Unser neuer Favorit in LOC!
b39785fe-add2-42c0-9d54-00dadb6f8dc8,,"('FOOD', 'NEGATIVE', 'Wurst')
",✅,Auf dem Salat lagen :- einige wenige Scheiben Wurst ( mit Fettrand und sicherlich kein Kalbfleisch !
7319d037-2020-4e7b-ac40-7029f06887c2,,"('FOOD', 'NEGATIVE', 'Wassergläser')
",,"Wassergläser uralt und mit x Gebrauchsspuren, was die Gläser sehr unansehnlich macht."
5d161087-8238-4bc6-847e-5791c160165e,,"('SERVICE', 'NEGATIVE', 'NULL')
",,Den Käse zur Pasta verspätet nachgereicht.
5499961f-6515-43dc-b3bd-3eb4607c84ce,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,"Man findet eine urige Atmosphäre, die an die Anfänge des letzten Jahrhunderts erinnert."
6301a3b5-b075-49fc-91a9-7788bc193626,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Wir waren mit allem sehr zufrieden und kommen gern wieder!
954cde7e-648a-418d-a1b1-132164a5c839,,,,Bei meiner Reklamation wurde ich zudem von ihm durch einen Stoß an der Schulter attackiert.
f5372cc3-32e7-49b6-9b54-ce4223388a55,,,✅,"Keine Weißwurst, kein schweinebraten, keine Würste."
8143d22f-fa82-421c-98b6-3dd14d41b673,,"('PRICE', 'NEGATIVE', 'NULL')
('FOOD', 'NEGATIVE', 'NULL')
",,Ich habe schon deutlich besser gegessen und nur die Hälfte bezahlt.
dd656bcd-0191-4a15-9527-1aee321b301b,,,,Beim Vorbeigehen schauten wir den anderen Gästen auf den Teller und alles sah ordentlich aus.
100c211b-a44b-43e3-b861-61907e4cb3fe,,"('SERVICE', 'POSITIVE', 'Beratung')
",,"Super Fleisch Beratung, essen gleichzeitig auf dem Tisch."
207b824e-2458-44bb-bbcf-867c3dc5d6e9,,,✅,Der angebotene Tisch war zwischen Tresen und einem Stehtisch fürs Personal und ohne Fenster.
ccaf7d28-7e55-4c87-8627-68b8f570b0c1,,"('SERVICE', 'NEGATIVE', 'NULL')
",,Selbst Kölsch wurde nicht nachgeschenkt.
d65f54e2-4055-4130-b266-eef318199a90,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'NULL')
",,Im gesamten bekommt es von mir immer noch 3 Sterne.
ed2341b0-7c6c-4e0d-a707-60b7f5eb58b4,,,✅,10liter Faß.... .Schöner Nachmittag.
a150624b-560a-40ac-aa41-d647b8c263a8,,"('FOOD', 'POSITIVE', 'NULL')
('SERVICE', 'POSITIVE', 'NULL')
",,"Delikat angerichtet, tolle Performance beim Servieren."
b6a84ee0-d6da-42c4-8a04-edfd68972959,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Wir können vom Besuch nur abraten.
e82e3271-672d-4cd9-b15b-f8fc1420903b,,"('SERVICE', 'NEGATIVE', 'Chef')
",,Der Chef kann mit Kritik ja mal überhaupt nicht umgehen wie man hier in den Antwort Kommentaren ließt.
5b879282-974a-4b26-8f75-ef50bfb170b4,,"('SERVICE', 'NEGATIVE', 'Service')
",,Leider hat der Service nach der Pandemie abgebaut.
58caaa61-8571-4763-8fa1-ed2915292cea,,,,Leider spricht dort keiner mehr echten bayrischen Dialekt!
2ba81550-bb50-4053-aee8-19bf45c90fc2,,,,Keine Billigware.
e1f93557-3a2b-4441-aec6-04a1bbc6fbfb,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"""Der Kunde ist König"" ist hier Fehl am Platz!30 Minuten gewartet bis wir etwas zu trinken bestellen konnten, dann wollten wir zahlen und bekommen in einem sehr unfreundlichen Ton gesagt man kann nur bar bezahlen, daraufhin sagten wir dem Kellner, dass der Tisch nebenan auch mit Karte bezahlt hat, der Kellner antwortete in einem genervten Ton ""tja manchmal funktioniert es, manchmal nicht"".Also wir wurden behandelt als wären wir nicht willkommen und keiner hätte Lust auf uns, obwohl wir uns ganz normal verhalten haben.Könnte ich 0 Sterne geben, würde ich das jetzt tun."
e1f74c18-5be9-496d-8399-e59a1e468a5a,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,Lediglich die Bedienung war sehr freundlich.
ddf81f2f-b111-4d6b-9ee9-eb2831f18509,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"!Preise für das Essen ok!Aber ich war erschüttert über den Preis von einem Glas Wasser € 4,60!"
7b6318be-7e16-4202-af7e-982838bda69b,,"('FOOD', 'POSITIVE', 'Gericht')
",,Jedes Gericht war ausgezeichnet.
671b80d8-c802-4211-99b6-028af57c7117,,"('FOOD', 'POSITIVE', 'Weinkarte')
('FOOD', 'POSITIVE', 'Grappa Spezialitäten')
",,Auch die Weinkarte ist sehr zu empfehlen sowie eine hervorragende Auswahl an Grappa Spezialitäten!
e004961e-4335-4524-95ad-c03c44679142,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'Café')
",,Dieses Café passt so gar nicht in die uns überall entgegen gebrachte Leipziger Freundlichkeit.
2aaa29c9-1eaf-426d-bca5-40c716d703c2,,,✅,Mein Bier das mir vorgesetzt wurde war entweder nur zur Hälfte befüllt oder durch die Hitze im Restaurant einfach auf dem weg zum Tisch verdunstet.
8d1e06da-4f53-4bce-bb6b-01cec825c8e0,,"('AMBIENCE', 'POSITIVE', 'LOC')
('AMBIENCE', 'POSITIVE', 'Sitzplätzen')
",,"Das ""LOC"" ist ideal gelegen am LOC und bietet eine Vielzahl an Sitzplätzen innen und außen."
763d4845-6a7d-4364-b8de-1eff79ce008d,,,,Die Bierkultur der Wirtshaus- oder Kleinbrauereien in LOC ist einfach sensationell.
da03fb87-5893-46bb-9c5b-171aa017d19f,,"('SERVICE', 'POSITIVE', 'Service')
",,"Der Service im LOC war freundlich, schnell und aufmerksam."
717336ea-7ebd-49f9-bb82-643a7b474a6f,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,"Wir waren sehr unzufrieden, werden auch nicht mehr zu Gast sein."
81146778-0591-48a1-92e3-7b7593e5ddfe,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Mehr als 2 Punkte gibt es nicht.
a70d4604-ff86-4c06-af3b-5056e20a198d,,"('SERVICE', 'POSITIVE', 'Kellnerin')
",,"Auch die Kellnerin, die eigentlich für unseren Tisch zuständig war, war sehr nett."
7ffbe144-3af9-4ac5-b511-039351e97425,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Dorade und andere Steaks am Tisch ebenfalls auf den Punkt.Auch der Service war sehr zuvorkommend und Getränke auch gut, bzw. haben das Essen gut begleitet.Einziger kleiner Kritikpunkt: Preislich gesehen ist das Restaurant schon hochpreisig, vor allem verglichen mit anderen Restaurants im LOC (ähnlich qualitativ hochwertiges Essen) doch schon etwas teuer."
04fa423c-c880-4f31-a74e-0a2bde18c56c,,"('AMBIENCE', 'POSITIVE', 'sonne')
('SERVICE', 'POSITIVE', 'Bedienung')
('FOOD', 'POSITIVE', 'essen')
",,"Bei einem schönen Sonnen Abend den richtigen Tisch zum rausschauen und die sonne wie sie untergeht genießen ,einfach romantisch, Die Bedienung ist sehr nett und das essen schmackhaft."
2232157d-e564-4fb4-a9ac-5a07cdc8ad9c,,,✅,Die Getränke kamen fünf Minuten später.
377c520c-8dab-4bb6-bc5f-711ac55b826c,,,✅,Im Restaurant hatten wir wegen der Maß an LOC zwei Schnitzel mit Bratkartoffeln gewählt.
b2bfc3f8-cd60-4fb8-85a7-8bf5ba5bb811,,,✅,"Die letzte Überraschung war, um 22.45h wurde uns mitgeteilt, das wir die letzte Getränkerunde bestellen dürfen, obwohl das Lokal bis 0.00 h offen ist."
f08566dd-2f1d-412d-a4c7-75e6022448b7,,"('FOOD', 'POSITIVE', 'NULL')
('FOOD', 'POSITIVE', 'NULL')
",,War durchaus interessant und geschmackvoll.
67b2f3f6-ffc8-45ef-80cb-d395a917b102,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Kommen bestimmt wieder.
f78e6742-61ac-4f1d-8ad6-71f2769539b0,,"('SERVICE', 'NEGATIVE', 'Personal')
",,Das dort ausschließlich männliche Personal hatte nun so gar keine Lust.
73f6eb78-3512-4ead-b7ed-740e061d1682,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Sehr unmotiviertes PersonalEssen auch nur MittelmaßDie Lage ist natürlich unschlagbar schön / direkt an der LOC - aber da kann man wirklich ein besseres Lokal findenObwohl nicht so viel los war wurde der Tisch nach dem Essen nicht abgeräumt und man musste um Service betteln ... nein Danke
4013a35d-c0b0-4fdb-86ea-ebb8a1485741,,,✅,Werden nach dem letzten Besuch nun eine Pause einlegen.
3af7b28e-a894-4a5b-81f3-67d063c2f6a2,,"('PRICE', 'NEGATIVE', 'Bier')
",,"Das Bier mit 3,60€/ 0,3l zu teuer."
b58dda49-4dcb-4d83-8ee1-aec378ad1c5a,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Gerne wieder!
17b637ea-8943-46f0-957f-47be8754855e,,,✅,"Der Kellner brachte eine Flasche Mineralwasser mit und ich sagte ihm, dass ich stilles Wasser angefordert hatte."
43470ebd-5c44-415b-b6ec-ba84a232f5f5,,"('FOOD', 'NEGATIVE', 'NULL')
",,Übel in der Optik und dem faden Geschmack.
99cbeb0e-cb73-454e-89bc-97afd3ebf0f3,,,✅,"Es reicht nicht, bekannt zu sein, um als Gastgeber einen schönen Abed zu gestalten."
5ddb0f5b-1436-4caa-9385-7959ea118b79,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Leckere und gut gewürzte Speisen erreichten uns durch den gut geschulten Service.JA, wir kommen wieder."
ebc39970-f331-4f30-a18c-35bbea525bcc,,,✅,Die Küche hatte noch auf.
548168f2-2024-4a12-8e33-28b0f10afee0,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Schweinesteak war totgebraten, die Rahmsauce war so dünn wie Wasser usw.Dieses Restaurant kann ich nicht empfehlen!!"
e7444295-70e9-47a4-bd12-7b31676f5c0e,,"('PRICE', 'NEGATIVE', 'NULL')
('SERVICE', 'NEGATIVE', 'NULL')
",,"Zudem war alles sehr überteuert, da hätten wir wenigstens etwas mehr Entgegenkommen erwartet."
e65f61fe-637c-4844-94d4-1dfb6b5bd37a,,,✅,Bekommen haben wir einen Tisch im LOC zur Toilette.
78256b36-56ff-4da9-8505-8f2749d11e94,,,,Wir waren mit der Familie am Ende eines langen Tages dort.
5e2322c2-6752-4ea9-b513-ad2680e3d79a,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,"Tolle, urgemütliche Atmosphäre."
4331eba4-ddaa-402c-95f6-460b3b0a9ed9,,,✅,"Hauptgang: Lammfleisch im "" knusprigen"" Blätterteig."
28165d5a-31c6-4a9b-a510-9afd0fc279dc,,"('FOOD', 'POSITIVE', 'Bier')
('FOOD', 'NEGATIVE', 'Essen')
",,"Das selbstgebraute Bier ist wirklich lecker, das Essen hingegen nicht zu empfehlen."
340030e5-125d-4dbf-aa30-e62a7147be9e,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Das Essen war OK, aber nichts besonderes .Für den Preis kann man mehr erwarten.Am schlimmsten war aber die Geräuschkulisse."
09c2d669-f00c-416d-9d26-fb53ef900fd5,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Die Bewertung war aufmerksam und nett.Ebenso konnte man sich in den Räumlichkeiten wohlfühlen.
fa0edc09-f484-4786-92ad-a32519625334,,"('FOOD', 'POSITIVE', 'Speisekarte')
",,Toll finde ich auch die Speisekarte.
d260c025-ecf9-4836-b6ed-8016799c6e6d,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Nachdem wir die Karte begutachtet hatten sind wir dann aufgestanden und gegangen.Zum einen saßen am Nachbartisch Raucher(nicht schön wenn man unter Schirmen sitzt und der Qualm da rumwabert,) zum anderen waren mir 4,40 Euro für eine 0,2lCola einfach zu teuer."
aeaf3b25-76b9-47b8-9559-90130e5ff676,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Ich habe es reklamiert und bekam es dann getoastet...Der ebenfalls bestellte ""Obstteller"" für 6,50 Euro enthielt vor allem ein Schälchen Apfelmus (vermutlich nicht selbst gemacht), eine (!)"
fefc085a-1e6c-4b0b-b053-03e9d27667e5,,"('FOOD', 'POSITIVE', 'NULL')
",,"Ich wollte es unbedingt flambiert, weil das beim letzten Mal sooo gut roch."
2cdf5d74-99ed-40cd-9960-2c540fcb188d,,,✅,"Die Rechnung mit einem kleinen Bier und einem Glas Wein betrug EUR 48.00, dazu kam ein grosszügiges Trinkgeld."
7f36f8d2-1aae-46a3-96c6-eaa8145cfaf8,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('SERVICE', 'POSITIVE', 'Service')
('FOOD', 'POSITIVE', 'Gerichte')
",,"Tolles Ambiente, sehr guter Service und vor allem exquisite und köstliche Gerichte."
bb989396-0551-4222-a66e-ed4bcfaba2ca,,,,"War nicht ganz klar warum, denn der Weg zum Gast ist im Haus kürzer als außen."
ea53a73a-34ba-44b5-bfb1-9fced39f91b9,,,✅,"Da wird wirklich jede Kartoffel- und Gemüsescheibe einzeln auf das Brot gelegt, dabei gescherzt und gelacht, gute Freunde im Vorbeigehen begrüßt und natürlich auch gequatscht."
3f9a921f-97f2-4657-9469-e9d76a34848d,,"('FOOD', 'NEGATIVE', 'NULL')
('FOOD', 'NEGATIVE', 'Speckkloß')
('PRICE', 'NEGATIVE', 'Speckkloß')
",,"Leider etwas zäh und nicht warm genug, der Speckkloß lauwarm und das für 29€!"
0a7688a6-f335-4622-ba5a-77f5d5e00224,,"('FOOD', 'POSITIVE', 'Knödel')
('FOOD', 'POSITIVE', 'Dessert')
",,"Auch die Knödel sind sehr lecker 😋 Habe ein Dessert gegessen, auch dass war schön angerichtet und 😋."
7ec15605-135e-4ae7-a8ca-73d48b275c7b,,"('AMBIENCE', 'POSITIVE', 'Interieur')
",,Das Interieur ist bemerkenswert schön und im Sommer sitzt man draußen im Leben von LOC.
8db971ff-7148-475d-ac00-a54d8b4ed37e,,"('SERVICE', 'NEGATIVE', 'NULL')
('FOOD', 'NEGATIVE', 'Essen')
",,Nun gut…Das Essen kam kalt an den Tisch und nicht gemeinsam.
a328a9b8-0300-4b5f-a7dc-4d4e558dc925,,,,Da konnte auch die Küche nichts mehr retten.
f740460b-65aa-4682-b09b-477d8b027b1f,,"('PRICE', 'NEGATIVE', 'NULL')
",,Kapp 60€ waren für das Angebotene eine Frechheit.
cb3e09dc-7ad4-4806-8f5a-c28876258fc2,,"('SERVICE', 'POSITIVE', 'Bedingungen')
",,"Nette freundliche Bedingungen und schnelles bringen der Speisen, obwohl es voll war."
c3c3ca9e-0841-4e12-ac86-ce4251cb3502,,"('FOOD', 'POSITIVE', 'Königsberger Klopsen')
('FOOD', 'POSITIVE', 'Rumpsteak')
",,Meine Frau war von den Königsberger Klopsen und ich von dem Rumpsteak aus dem 800° Grill begeistert.
8d707bf2-705a-4ad0-8780-639ffb14653d,,"('FOOD', 'NEGATIVE', 'NULL')
('AMBIENCE', 'NEGATIVE', 'Ambiente')
",,Aber was hier aktuell kredenzt wird und vor allem das unprofessionelle Ambiente schreckt ab.
23aa3869-e93a-4e1e-a42f-523d56a9ad0c,,,✅,"Wir kommen extra immer aus LOC in die RESTAURANT_NAME, aber das lohnt sich im Moment nicht mehr."
11c04a00-18f8-41a8-83cc-f36ed737dae2,,,✅,"Beim Abräumen der Vorspeisen haben wir das auf Nachfrage auch mitgeteilt, aber keine nennenswerte Reaktion erhalten."
2b0851bc-54b0-4881-aea9-b5c936198a17,,"('FOOD', 'POSITIVE', 'Lachsfilet')
",,Besonders das Lachsfilet war sehr lecker.
6aba2a8f-844d-4544-9543-57cc7f0f1dba,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('FOOD', 'POSITIVE', 'Grüße aus der Küche')
('FOOD', 'POSITIVE', 'Pré- und Postdesert')
",,"Entspanntes Ambiente, auch die Grüße aus der Küche sowie Pré- und Postdesert waren unglaublich lecker und besonders!"
f6782ea3-cea5-48b7-a0bf-29e33f886664,,,,"Keine Soße, kein Gemüse, so wie es eigentlich auf der Karte stand."
f96aadf8-c886-4f20-bf4e-0751ee51ae34,,"('FOOD', 'NEGATIVE', 'Essen')
('PRICE', 'NEGATIVE', 'Essen')
('PRICE', 'NEGATIVE', 'Töttchen')
('PRICE', 'NEGATIVE', 'Wiener Schnitzel')
",,"Das Essen hatte Schnellimbißcharakter und war sehr teuer: großes Töttchen € 14, Wiener Schnitzel € 25."
c4a722cd-a5b9-4764-b489-38e7e0a9dd96,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Nudeln waren hausgemacht, war ok, hatte angesichts der Bewertung mehr erwartet.Service freundlich."
d168807b-566e-4e1b-821f-31f2d4132215,,"('FOOD', 'POSITIVE', 'Schnitzel')
",,Auch Schnitzel war gut.
f4e8ac01-74e3-4f07-8ba8-6a8bd5fbca74,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Immer wieder gerne wenn wir in LOC sind.
8a51394d-8876-4807-a31c-1bfedb5430e9,,"('SERVICE', 'NEGATIVE', 'NULL')
",,"2x umgesetzt werden, nach 45 min immer noch keine Bestellung aufgenommen."
14a50e4c-c787-410f-9106-74f43f17d8fa,,"('SERVICE', 'POSITIVE', 'Service')
('SERVICE', 'POSITIVE', 'Ladenbesitzer')
",,Super Service (der Ladenbesitzer ist köstlich und ein super Typ!)
