id,text,model,split,few_shot_condtion
29b45031-a0be-4ff3-95b1-dc83901a976c,Ein sehr netter Empfang und auch die Tischnachbarn waren sehr nett.,Llama70B,3,random
9e0d12e2-f65c-4062-8129-0eb0f1b9e08b,Der Preis war für die Menge des Essens ok.,Llama70B,3,random
394812ec-2cf8-4189-a062-51140c33f9be,Wir waren mit der Preis/Leistung sehr enttäuscht.,Llama70B,3,random
acdbbd60-a2f3-4569-8425-4ffab4e4caf9,Das Ambiente ist nicht so schlecht.,Llama70B,3,random
aa3dbe1c-09bc-4144-8440-fccfd4c27199,"Für das Geld ist es gut, aber auch nicht mehr.",Llama70B,3,random
847adc8a-ae11-4a97-a9eb-a219023ea3b2,Nicht sehr freundliches Personal.,Llama70B,3,random
2daef151-ee5e-4643-ac15-84dd339ecfdf,Wir waren schon öfters hier und hatten immer einen schönen Abend.,Llama70B,3,random
cefc8d8a-4d2e-42af-969d-8f8da4b90d66,"Wir waren in der Ruhezeit, also war die Atmosphäre entspannt.",Llama70B,3,random
f83a51b0-bab3-4afd-b181-f9577b5f3c0b,"Ein eher enttäuschendes Menü, das auch nichts Neues bringt.",Llama70B,3,random
858d482b-5cc3-4865-a081-068dace9b996,Die Kellnerin war sehr unfreundlich.,Llama70B,3,random
00633b7b-e68f-44c1-a3a0-1042ae251dce,Die Bedingungen sind gut.,Llama70B,3,random
fdf016e5-0475-4e42-8dd8-3c66e2ca9b65,"Ich kann es nur empfehlen, denn das Preis/Leistungsverhältnis ist wirklich gut.",Llama70B,3,random
d5896d0d-1ebf-4a6e-80ca-67b70f955358,Das Preis/Leistung-Verhältnis stimmt.,Llama70B,3,random
19c5ef65-baeb-4c4f-8bb6-ff0ea1e4ff4a,Das Essen war lecker.,Llama70B,3,random
71242e2e-e586-4f76-be28-4288e2884dbe,Die Bedienung war gut.,Llama70B,3,random
b43410a6-5559-4380-8512-10ea2f1bfc89,Das Essen war sehr gut und der Service auch.,Llama70B,3,random
da490ca2-0890-4a2c-ba2e-563a12b8e5fb,Für die Küche gibt es nur 1 Stern.,Llama70B,3,random
082e5a7c-1e81-43ec-89f5-8b15ca6327bb,Ein sehr gutes Essen zu einem angemessenen Preis.,Llama70B,3,random
9708a659-5a70-4f9b-a50b-b45c5e5c7cbe,"Dieser Ort ist schon ok, aber nichts Besonderes.",Llama70B,3,random
3226b3ac-c545-45a5-b265-22fccf85dc9b,Das Personal war sehr freundlich.,Llama70B,3,random
8fa6df74-6067-4127-ae7b-c89b185ed3ae,Insgesamt ein gutes Preis/Leistungsverhältnis.,Llama70B,3,random
422ada14-2202-4ada-9105-79f25402e715,"Bei uns war das Essen ok, aber nichts Besonderes.",Llama70B,3,random
e1eba598-f25e-4c0c-a610-80955f89832e,Service war ok.,Llama70B,3,random
1d7a307c-6e61-4bfb-8495-77697d8956e4,Insgesamt ist das Preisniveau ok.,Llama70B,3,random
a3b83413-f980-46c7-b50c-0d70539a4b1d,Die Atmosphäre war eher schlecht.,Llama70B,3,random
bb9cfc86-3ed3-495e-8e8e-2623cdd58c23,Die Servicekraft war sehr freundlich und hilfsbereit.,Llama70B,3,random
dc2333f8-dd55-4cec-8906-178e50579316,Aber das Essen war mit Abstand nicht so gut wie die Preise hoch.,Llama70B,3,random
c53f3770-23d8-4d58-bb02-57bdb61a3d28,Die Pizza war einfach schrecklich.,Llama70B,3,random
d6e771ab-447d-4b5b-99fd-3b8dd501b2ad,Das Personal war freundlich und schnell.,Llama70B,3,random
d034d7d6-c30d-42e1-ab27-de03900d4595,"Eine kleine Portion, aber lecker.",Llama70B,3,random
74301d92-89f7-490c-823b-79ba7638371b,Die Kellnerin war sehr freundlich und hat uns den Abend sehr angenehm gemacht.,Llama70B,3,random
b6d1521f-6d5b-4a5c-9009-51b92a912793,Nur die Karte ist sehr langweilig.,Llama70B,3,random
06acb9a4-8f2a-4a2d-a5ed-f1c6593ea7ca,"Das Essen war gut, aber nichts Besonderes.",Llama70B,3,random
08db9e1d-fb3d-4e71-ad16-6f9cb22c5afe,Die Kellnerin war sehr freundlich und zuvorkommend.,Llama70B,3,random
cc9131ba-dea3-4619-8ef6-5f8e4c1483b6,Wir waren an einem Freitagabend dort und es war voll im Lokal.,Llama70B,3,random
bb99c0eb-560c-4b39-acaf-21ecb366cd2b,Service war sehr freundlich und unkompliziert.,Llama70B,3,random
76f3a448-87ca-416d-98cf-6c0ee0e14cb9,"Das Essen war gut, aber die Geschichte mit der Bestellung hat mich irritiert.",Llama70B,3,random
8db30604-74b4-4236-a953-62f46e4e1b0d,Schönes Ambiente.,Llama70B,3,random
7abe0469-3808-4782-929e-53f195908c5b,Der Preis stimmt.,Llama70B,4,random
d5e17eb8-8f45-4ab8-a406-3b7e7d7b7f57,"Freundlicher Service, aber leider sehr schlechtes Essen.",Llama70B,4,random
f36c343c-2f4b-4270-9077-04e30cfb0bed,Wir waren an einem Sonntagvormittag dort und hatten die schöne Terrasse ganz für uns alleine.,Llama70B,4,random
ee31eb07-132d-4e4b-b92d-0743982f804a,"Das Ambiente ist okay, aber nicht überragend.",Llama70B,4,random
6159a1d3-8023-4ac7-869f-26ed7f5b1f3f,Das Ambiente ist nicht so toll.,Llama70B,4,random
ecf33bff-11fa-4569-acc2-ebab52fe965f,Wir kommen gerne wieder.,Llama70B,4,random
66e46ed0-f0c0-4da2-a4c3-a9b0d6b95fc1,Preislich ist es auch angemessen.,Llama70B,4,random
31154cda-2022-4706-b30c-43a20cc377eb,Ein Restaurant mit leidlichem Service.,Llama70B,4,random
fdf2c0bb-aa11-4476-9d1b-7b55ae959947,"Das Essen war eher mäßig, die Portionen klein und der Preis dafür unverhältnismässig.",Llama70B,4,random
87094e23-f02d-4310-be41-707fdd3c1403,Aber das Ambiente ist nicht schön.,Llama70B,4,random
7e55d705-3fb7-4ee2-98ea-3a952cb5c38d,Der Blick auf die LOC und das Gästehaus ist wunderbar.,Llama70B,4,random
bad1ad7f-9018-4321-aa2f-66bec694d6b7,Die Atmosphäre ist in Ordnung.,Llama70B,4,random
e9f1a27c-c0f0-4d07-accc-6d26217b6b7d,Doch das Essen schmeckt wirklich gut.,Llama70B,4,random
85bc257a-3753-4393-9b88-129bfd62098b,"Das Essen war gut, aber nichts Besonderes.",Llama70B,4,random
c81ebcfa-b457-43d7-9da1-a1c92b7ebd25,Schade.,Llama70B,4,random
de418894-b8da-44aa-90aa-58f29cf62c89,Das Essen war sehr lecker und das Preis-Leistungsverhältnis stimmt.,Llama70B,4,random
6ba3a698-2a3e-414d-82aa-78f487b295b1,"Ambiente sehr schlecht, zu laut und überfüllt.",Llama70B,4,random
f8f4dff6-8102-4749-996d-35106d756311,Ein Restaurant mit Mischung aus guter und schlechter Qualität.,Llama70B,4,random
333547e2-2cce-43d0-b2b0-85bc9b40ff60,Aber das Ambiente ist unschlagbar.,Llama70B,4,random
44136cc7-4bf2-41f7-9d75-390b7df215ec,Sehr empfehlenswert.,Llama70B,4,random
480bc194-a730-4124-b7e9-cc3aee1e267b,"Nicht gerade ein Ambiente, das man sich für ein schönes Abendessen wünscht.",Llama70B,4,random
4a669f7d-f7ae-4c8c-a0dd-f9eab34dd2aa,Die Qualität der Speisen war leider nicht so gut wie noch vor ein paar Jahren.,Llama70B,4,random
0e50f9f5-af62-453e-bbfc-1bf3a79b6575,"Nicht schlecht, aber nichts Besonderes.",Llama70B,4,random
88818500-f7ea-49ad-84a7-8eff8810923f,Ein schöner Abend mit sehr leckerem Essen und netten Menschen.,Llama70B,4,random
8ad4cd21-e2de-4215-beea-9c2fa022492c,"Das Essen war gut, die Bedienung war nicht so freundlich und unaufmerksam.",Llama70B,4,random
564fb3af-fb29-479f-adb9-39382aef77e6,Der Service war nicht schlecht aber auch nicht sehr gut.,Llama70B,4,random
6a0a2004-cb54-42ca-b6b9-5af6c7a813bc,"Die Preise sind etwas zu hoch, aber ich würde wieder hingehen.",Llama70B,4,random
abb20eec-f622-429a-ad2c-d63b009bdc23,Ein Restaurant für jeden Tag.,Llama70B,4,random
97cb25d0-333d-49cc-ba0a-b46929518392,"Wir waren mit 2 Kindern da, Bedienung war schlecht und langsam.",Llama70B,4,random
f3e2c6fb-e53c-4d14-9301-fd8bfd7b7e82,Aber das Essen ist auch nicht billiger als im LOC.,Llama70B,4,random
2f3b49f6-6157-4549-b66a-16d4ee4ae5e3,Die Preise sind nicht gerade billig.,Llama70B,4,random
09e4b3d3-8f9a-4eb3-a09a-498dc1158948,"Auch das Ambiente ist nicht sehr angenehm, es sieht aus wie die Garage eines Autohauses.",Llama70B,4,random
b339234d-4fa7-4af5-a27d-2ade45f7a7c7,Wir waren begeistert und konnten das Lokal absolut weiterempfehlen,Llama70B,4,random
e85dde91-d3c7-4cde-8039-ce065f2e99d4,"Personal eher unfreundlich, aber auf jeden Fall hilfsbereit.",Llama70B,4,random
b60c7807-ab8a-4e8e-9971-d9a465ca9865,"Auch wenn das Essen gut und der Preis nicht zu hoch war, würde ich das Lokal wieder besuchen.",Llama70B,4,random
25efb7c8-cfe9-4cf5-b2cf-4db1e5652cb5,"Ich hatte einen Kaffee, der war auch gutes Preis Leistungsverhältnis.",Llama70B,4,random
ed913b93-d52d-44d6-8c3b-c367b84b463f,Das Essen war leider nicht so gut.,Llama70B,4,random
0bb35809-f198-45ab-8e0e-e42d1107c78d,"Das Essen war ok, aber nicht so besonders.",Llama70B,4,random
573c4e59-5035-4999-b55f-9ced3c71193a,Die Atmosphäre ist angenehm und die Besitzerin sehr freundlich.,Llama70B,4,random
2dfad370-e70e-45be-9207-a76cb09b3de4,"Das Essen war in Ordnung, aber nichts Besonderes.",Llama70B,4,random
62d77e4b-06a0-45f5-9811-9dec51e3bd04,"Ein Restaurant, das ich nicht empfehlen kann.",Llama70B,4,random
76bb7bd4-ed6f-4be8-9c89-9e93b6689de3,Die Bedienung war unfreundlich und die Stimmung sehr gedrückt.,Llama70B,4,random
a30413e0-cbe7-4af0-a11a-5e46743ffe71,Das Preis-Leistungsverhältnis ist einfach zu schlecht.,Llama70B,4,random
cb9612d2-2b63-4f99-b3f2-215e862fa276,"Das Ambiente ist sehr gemütlich, das Essen war lecker und die Bedienung war sehr freundlich.",Llama70B,4,random
2b8292f9-ad46-4fb9-abd0-7fcfbcc5cdb7,"Ambiente war sehr schlecht, das Essen war auch nicht gut.",Llama70B,4,random
06f2f3c9-e163-4bb0-9a9b-eae9d714de26,Wir hatten für 18.00 Uhr reserviert und wurden um 19.30 Uhr bedient.,Llama70B,4,random
77ed3588-6903-4842-9314-d792bba4a296,Wir waren sehr enttäuscht.,Llama70B,4,random
03920764-44f4-4922-907a-9a7d7da2dfa0,Alles in allem eine sehr enttäuschende Erfahrung.,Llama70B,4,random
6cc17308-6040-4cd9-9622-af9e4e6ad2cf,Wir kommen gerne wieder.,Llama70B,4,random
512e5811-4c29-4984-9909-111f11bd9a6e,Ambiente ist sehr schön und modern.,Llama70B,4,random
e64ca9f4-1807-456c-b1c6-8dd1eefaa15d,"Die Qualität des Essens war gut, wenn auch nicht aussergewöhnlich.",Llama70B,4,random
c4fb51ee-81f6-4e95-b90b-4bf753bc491b,Das Essen war sehr gut und schnell serviert.,Llama70B,4,random
f74af038-a912-4cc1-8b65-e68a2d50a7b2,"Etwas überfüllt, aber das Ambiente war toll.",Llama70B,4,random
100837e3-e4ba-4599-a818-f7b59ee88aad,Zum Ambiente : Wir waren an einem Samstagabend dort und es war überfüllt.,Llama70B,4,random
75b3c033-faa5-445b-a3f4-efaca56aaf27,"Das Lokal ist schon etwas älter, aber nicht schlecht.",Llama70B,4,random
5a6e0468-1986-4ac4-9629-6ac422292153,Das Essen war so schlecht wie selten.,Llama70B,4,random
4c70bc53-9e50-41e0-9b27-d268a4b654a1,"Leider ist das Ambiente im Sommer nicht so schön, aber die Qualität des Essens ist unübertroffen.",Llama70B,4,random
bec91237-8373-4808-ab97-897b955d1b6e,Wir waren sehr zufrieden mit der Preis-Leistungs-Relation und dem Essen.,Llama70B,4,random
9da89700-1c00-4857-af0b-38924d601794,Preis war eher teurer aber auch das Service.,Llama70B,4,random
e32ec3f3-cd9f-46a6-875d-3d2307352087,Das Preis/Leistungsverhältnis ist gut.,Llama70B,4,random
97a6f787-8519-4c06-9a49-50db557b10e5,Wir hatten einen guten Tisch direkt am Fenster.,Llama70B,4,random
8f87eb75-d47e-4f68-bc51-d4d4e8da8e8c,Die Atmosphäre ist gemütlich und die Bedienung freundlich.,Llama70B,4,random
a1fc1e83-18b1-4aae-89d2-a9a83890ca69,Wir waren sehr enttäuscht.,Llama70B,4,random
0a7151cf-0462-4062-8dd1-08a9b641f267,Dieses Restaurant ist definitiv eins der besten in München!,Llama70B,4,random
e9c2b9a2-4a4c-4f50-8e66-1af57a4d4102,Die Preise sind fair.,Llama70B,4,random
1dd8e916-0ef7-4a97-a0e2-0885b551b959,Nur zu empfehlen wenn man ein Schnäppchen erhascht.,Llama70B,4,random
ee40272a-66d1-4aaa-9b94-71866699abf7,"Das Personal war sehr freundlich, aber das Ambiente überhaupt nicht angenehm.",Llama70B,4,random
06068faa-b71f-4729-886b-8858c3068042,Die Preise waren für die Qualität des Essens aber in Ordnung.,Llama70B,4,random
b00ab57d-9f43-4cf9-a1ff-d95db77a5f8e,Die Service war sehr freundlich und die Atmosphäre angenehm.,Llama70B,4,random
5564c584-4eb6-4d74-aa1c-f0b0cd99752e,Die Pizza ist eh gut aber nichts Besonderes.,Llama70B,4,random
28157d4d-de99-4f3a-867c-c9e46b81fb09,Wir waren sehr zufrieden und würden wiederkommen.,Llama70B,4,random
a5ecf1b4-8684-406b-bd69-743b87e294b0,"Ein Burger für 19,50 € ist schon ein bisschen viel.",Llama70B,4,random
6f178763-cf6a-49cc-ad58-f75262287aa2,Auch das Ambiente ist nicht schlecht.,Llama70B,4,random
2dca8506-b836-499c-bc98-40b9a5ee2850,"Aber das Preis Niveau, das ist schon etwas anderes.",Llama70B,4,random
3746b619-3339-4227-9e27-0fa15bfda041,Wir waren mit Pizza und Preis/Leistung nicht wirklich zufrieden.,Llama70B,4,random
2b10f584-a452-408f-b129-32458382f6c8,Dieser Preis ist aber wirklich überhöht.,Llama70B,4,random
e69bdc07-8312-48ee-a8be-0d2885b13847,Wir sind sehr enttäuscht und werden nicht wieder kommen.,Llama70B,4,random
9a8dcb42-1a63-47aa-acfc-d8ab66de510d,"Die Terrasse war sehr schön, der Kaffee auch.",Llama70B,4,random
9357705a-03e2-4ae8-8a81-1239e19d67a5,"Das Essen war nicht schlecht, aber auch nicht besonders gut.",Llama70B,4,random
1ccbf6d9-b96f-4e16-967f-5451f47a84f7,Die Mitarbeiter sind sehr freundlich und hilfsbereit.,Llama70B,4,random
cc6c9c03-7c29-4592-b938-32060fa8e26d,Die Atmosphäre ist sehr entspannt und gemütlich.,Llama70B,4,random
4d6e9538-1597-4f7a-9706-1e3424e0627c,Die Speisen waren gut.,Llama70B,4,random
7aa512d2-ddad-45d6-9d56-6a8df284c54c,"Der Kellner war sehr freundlich, das Essen kam schnell.",Llama70B,4,random
4d3b7a19-0f59-475f-9f5b-00c39bbe954a,Wir waren mit 4 Leuten da und hatten keine gute Erfahrung mit den Mitarbeitern.,Llama70B,4,random
b5e660c9-5d65-4bd8-a4a8-363a730859ca,"Ein schönes Essen in der guten Atmosphäre, aber auch ein schlechter Rundum Service und die Preise sind nicht gerade billig.",Llama70B,4,random
1e341211-fd2f-45c6-b1c9-ab8445077cd4,Die Servicekräfte waren sehr freundlich und bemüht.,Llama70B,4,random
5777e9b6-8bc3-4201-92dc-ea5fbf1b6881,Die Qualität ist gut.,Llama70B,4,random
22eb1d8f-db6b-40fa-8af8-812f0abda047,Ein Burger wie er sein sollte!,Llama70B,4,random
4d74d0d4-eaf5-42fb-8f1e-06a21d16ae1c,Hab mir ein Gebäck genommen.,Llama70B,4,random
70a6bb31-dc4a-4ef2-b0cb-1bcdbd6327d5,Ein Wein war leider nicht mehr vorhanden.,Llama70B,4,random
6447cc0a-a8f1-4fe7-9972-0597475699d2,Das Essen war wirklich lecker.,Llama70B,4,random
67b599b8-847b-4dac-814d-9bd2819e7785,"Wir kommen gerne wieder, aber nur wenn wir einen guten Angebot bekommen.",Llama70B,4,random
0e447dea-c23c-4771-9959-17854cc8d178,"Ein Ambiente, das einem einschläfert.",Llama70B,4,random
f8c9791f-83b0-45b0-9284-aaeaa282527b,"Wenn ich mir aber am Mittagessen ein Essen bestelle, dann möchte ich auch nicht sofort wieder essen gehen.",Llama70B,4,random
913a58e8-b54b-41a9-813a-42a86effe684,Wir waren sehr enttäuscht über die so hochgelobte LOC.,Llama70B,4,random
0027805f-4282-4d09-94dd-e4e57e0abef3,"Das Essen war schön, aber nichts Besonderes.",Llama70B,4,random
fd913d3d-90ba-4560-a9e8-885d4c7a3e34,"Die Lokale, die wir besucht haben, waren alle sehr unterschiedlich und in diesem Fall war es einfach nur schade.",Llama70B,4,random
cb42b658-b2e3-4721-8819-279b9bc26c6b,"Das Ambiente ist sehr schön und die Bedienung war freundlich, aber langsam.",Llama70B,4,random
a6d084ae-5995-4708-a70f-7c7bbfcb56fe,Wir haben uns sehr wohl gefühlt und die Bedienung war super.,Llama70B,4,random
8fda0e3c-457f-434a-b808-7de559a26d94,Der Service war sehr freundlich und professionell.,Llama70B,4,random
d595b6bf-0d3f-41a4-8dac-fe3066f2ea38,"Für die Atmosphäre, das Essen und den Service muss man sich aber auch nicht zuviel zahlen.",Llama70B,4,random
87f976f6-cf7e-434a-9d1b-d2ded0264c54,Wir kommen wieder.,Llama70B,4,random
c901e395-254e-4ccf-b2e4-af5aaa5984d9,Preis ist ok.,Llama70B,4,random
fc095707-1488-4148-8873-7cde1b6a0ffc,"Ruhige Atmosphäre, freundliches Personal.",Llama70B,4,random
a8e0f31d-cd9c-4dc4-bb40-4896a3f0ba0e,Wir waren mit 5 Leuten im Restaurant und hatten für uns alle ein schönes Essen.,Llama70B,4,random
d65741f9-91d6-4923-86cb-8922145b106b,Wir sind sehr enttäuscht und werden das RESTAURANT_NAME nicht mehr besuchen.,Llama70B,4,random
8186dc0b-74b6-46a6-a1e4-1cdc3c619903,Das Ambiente ist eher rustikal und nicht sehr gepflegt.,Llama70B,4,random
f1ec857d-3ad8-46ce-bec8-06fe71b21df5,Auch das Ambiente ist sehr schön.,Llama70B,4,random
75befc12-d69d-4293-9e8e-48d760d613e6,"Nach einem langen Tag im LOC, war die Stimmung in der Lounge sehr angenehm, die Sitzplätze gut und das Essen schmeckte.",Llama70B,4,random
5cf5e2b7-dd20-4351-b96c-273ff3695062,Auch die Preise sind sehr hoch.,Llama70B,4,random
d9f1e823-28e6-4e2c-a4d4-f026cf2c41bc,Das Ambiente ist sehr gemütlich.,Llama70B,4,random
bad4033d-6462-4644-b303-09e0b3b9ef77,"Schade nur, dass das Essen so teuer ist.",Llama70B,4,random
8e1f6476-3d65-440a-bf64-0a8f45007c96,"Ein unschöner Abend, der mir 50€ gekostet hat.",Llama70B,4,random
781c0e97-b535-43dc-94c4-44d868faa182,Eine gemütliche Atmosphäre ist auch nicht vorhanden.,Llama70B,4,random
f31d0593-7db9-4ea0-9027-6961cca8842e,Der Preis ist auch in Ordnung.,Llama70B,4,random
35dcc556-34fb-4d76-a030-445396cba765,Das Preis-Leistungsverhältnis ist nicht wirklich gut.,Llama70B,4,random
85b0ca19-dad3-491f-9794-135e2fe1f944,Das Preis-Leistungsverhältnis ist gut.,Llama70B,4,random
5b6b172a-348b-4fb4-a3af-a76d02c38fb3,Ein schöner Biergarten mit Blick auf den See.,Llama70B,4,random
a8a91696-4733-43ab-825a-179a7ef282a2,Ein Service mit dem ich nicht zurecht komme.,Llama70B,4,random
26083782-650d-4474-b0c1-26473a47fd72,Für den Preis war es ok.,Llama70B,4,random
